user_id,course_id,rating,timestamp
u000449,c009186,1.0,2025-05-13 22:15:30.379518
u000449,c008612,1.0,2025-05-30 15:57:34.788809
u000449,c009169,1.0,2025-06-21 06:52:58.230804
u000449,c008966,1.0,2025-06-28 08:17:17.755189
u000449,c009478,1.0,2025-07-16 21:41:20.086768
u000449,c008596,1.0,2025-07-29 22:27:43.796360
u000450,c008931,1.0,2024-11-11 07:20:18.680714
u000450,c007518,1.0,2024-12-05 03:36:28.480789
u000450,c009431,1.0,2025-01-02 01:28:26.188718
u000450,c008581,1.0,2025-01-12 06:39:25.642673
u000450,c009271,1.0,2025-01-15 03:06:59.065386
u000450,c007761,1.0,2025-02-07 18:03:06.427324
u000450,c009367,1.0,2025-03-04 18:20:27.235255
u000450,c008584,1.0,2025-03-26 03:42:07.978048
u000450,c007517,1.0,2025-04-09 22:57:19.074765
u000450,c007193,1.0,2025-05-31 23:09:53.613503
u000450,c007349,1.0,2025-08-16 22:21:06.402585
u000450,c007218,1.0,2025-08-18 13:34:28.822022
u000450,c007434,1.0,2025-08-19 18:07:52.858603
u000450,c008688,1.0,2025-09-19 14:12:21.364218
u000451,c007264,1.0,2024-11-07 19:41:44.289813
u000451,c009471,1.0,2024-11-10 19:58:53.716180
u000451,c008582,1.0,2024-11-17 11:53:36.425666
u000451,c008495,1.0,2025-01-11 00:11:09.235508
u000451,c008945,1.0,2025-01-31 22:22:13.450447
u000451,c009330,1.0,2025-02-09 19:37:47.981217
u000451,c007364,1.0,2025-02-22 14:40:53.477984
u000451,c007736,1.0,2025-02-23 10:53:44.225843
u000451,c008885,1.0,2025-04-19 14:09:08.066221
u000451,c009530,1.0,2025-05-02 05:00:34.242577
u000451,c007475,1.0,2025-06-27 14:19:22.342515
u000451,c009053,1.0,2025-07-02 07:41:12.855503
u000451,c008624,1.0,2025-09-27 10:57:11.008638
u000451,c009344,1.0,2025-11-06 01:25:21.103441
u000452,c009012,1.0,2024-12-22 16:12:22.579603
u000452,c009210,1.0,2024-12-25 09:31:52.931465
u000452,c008968,1.0,2025-01-29 00:10:38.618603
u000452,c009325,1.0,2025-03-15 13:31:40.807949
u000452,c008600,1.0,2025-04-02 11:36:57.638511
u000452,c008691,1.0,2025-05-18 14:48:52.970852
u000452,c009231,1.0,2025-07-22 19:33:58.124757
u000452,c008681,1.0,2025-08-24 11:47:28.307003
u000452,c009558,1.0,2025-08-28 19:49:58.898740
u000452,c008682,1.0,2025-09-22 14:21:59.526053
u000453,c008327,1.0,2024-11-08 11:44:45.525449
u000453,c008707,1.0,2024-11-23 20:54:04.766560
u000453,c009364,1.0,2024-12-06 04:44:23.231338
u000453,c009049,1.0,2025-01-25 11:01:16.439406
u000453,c007966,1.0,2025-01-30 08:01:02.805543
u000453,c008005,1.0,2025-02-03 10:57:53.538275
u000453,c009227,1.0,2025-03-29 12:20:06.798154
u000453,c008996,1.0,2025-05-10 19:19:53.076443
u000453,c009250,1.0,2025-06-05 10:37:12.846572
u000453,c009501,1.0,2025-07-13 22:54:52.531442
u000453,c008998,1.0,2025-07-21 22:04:05.131109
u000453,c009001,1.0,2025-08-02 13:06:59.639027
u000453,c007828,1.0,2025-09-14 18:24:15.125358
u000453,c008987,1.0,2025-09-26 05:14:10.831839
u000454,c007641,1.0,2024-12-06 15:02:54.241592
u000454,c007455,1.0,2024-12-06 23:26:34.165087
u000454,c007196,1.0,2025-01-18 17:26:04.553655
u000454,c007686,1.0,2025-03-24 09:34:44.169044
u000454,c007459,1.0,2025-03-29 10:04:22.887518
u000454,c008998,1.0,2025-04-05 07:03:36.391988
u000454,c007718,1.0,2025-04-13 07:45:44.217298
u000454,c007462,1.0,2025-05-10 10:17:56.684202
u000454,c006026,1.0,2025-05-20 19:57:05.199993
u000454,c007379,1.0,2025-05-25 01:00:24.322771
u000454,c007360,1.0,2025-06-24 06:59:23.015576
u000454,c007397,1.0,2025-08-10 12:17:35.313249
u000454,c007564,1.0,2025-09-12 08:25:21.988059
u000454,c007535,1.0,2025-10-14 17:38:16.556179
u000455,c007898,1.0,2024-11-28 15:02:56.616991
u000455,c008041,1.0,2025-01-04 05:13:45.080151
u000455,c008398,1.0,2025-01-11 00:50:27.776727
u000455,c008086,1.0,2025-03-07 01:19:18.084849
u000455,c007991,1.0,2025-04-27 00:39:56.706321
u000455,c008000,1.0,2025-04-27 12:18:19.083702
u000455,c007937,1.0,2025-05-09 22:11:45.706952
u000455,c008490,1.0,2025-06-15 03:19:02.724952
u000455,c008157,1.0,2025-06-27 04:10:56.501362
u000455,c008176,1.0,2025-08-07 23:41:29.299285
u000456,c008713,1.0,2025-02-14 18:29:50.439229
u000456,c009195,1.0,2025-02-15 10:25:41.603799
u000456,c007100,1.0,2025-02-17 16:48:01.895108
u000456,c008909,1.0,2025-04-29 22:08:57.608808
u000456,c009012,1.0,2025-05-15 16:23:35.498825
u000456,c008520,1.0,2025-06-07 23:04:12.857657
u000456,c007116,1.0,2025-06-08 00:46:13.168822
u000456,c009467,1.0,2025-07-28 10:58:39.936655
u000456,c008764,1.0,2025-08-02 19:53:48.786031
u000456,c009337,1.0,2025-08-14 10:42:05.741835
u000456,c009251,1.0,2025-08-17 20:37:53.103973
u000456,c008858,1.0,2025-10-15 20:33:20.606996
u000456,c008746,1.0,2025-10-31 23:16:52.608531
u000457,c008583,1.0,2024-12-01 14:57:45.357202
u000457,c009191,1.0,2025-01-18 14:23:13.003213
u000457,c008602,1.0,2025-01-26 19:16:57.310207
u000457,c009037,1.0,2025-03-05 14:11:32.515678
u000457,c009306,1.0,2025-04-07 22:21:03.878612
u000457,c009557,1.0,2025-04-18 04:55:33.457856
u000457,c009229,1.0,2025-05-29 11:32:06.187130
u000457,c006390,1.0,2025-07-19 06:59:05.807801
u000457,c008996,1.0,2025-07-20 22:43:18.624416
u000457,c009206,1.0,2025-09-28 07:35:59.908303
u000457,c009123,1.0,2025-10-18 23:41:29.524547
u000457,c009384,1.0,2025-10-20 18:24:57.485413
u000458,c007974,1.0,2025-01-02 17:00:21.217880
u000458,c009091,1.0,2025-01-30 04:30:36.880846
u000458,c009190,1.0,2025-02-01 01:55:52.246181
u000458,c008996,1.0,2025-02-07 12:21:19.924392
u000458,c009472,1.0,2025-03-12 20:24:53.669014
u000458,c008707,1.0,2025-03-26 08:17:37.578392
u000458,c009364,1.0,2025-05-21 12:41:52.561787
u000458,c008760,1.0,2025-07-04 11:38:41.469214
u000458,c008965,1.0,2025-07-06 22:16:21.631820
u000458,c008541,1.0,2025-07-09 10:29:56.419821
u000458,c009028,1.0,2025-07-19 12:11:33.773282
u000458,c009250,1.0,2025-07-27 06:15:59.736003
u000458,c009001,1.0,2025-09-05 06:49:38.798776
u000459,c007027,1.0,2024-12-13 03:20:20.820417
u000459,c007034,1.0,2025-02-03 19:42:08.879982
u000459,c007052,1.0,2025-03-01 10:38:06.319098
u000459,c009540,1.0,2025-03-12 07:30:28.910700
u000459,c007022,1.0,2025-08-18 19:11:40.320397
u000459,c008559,1.0,2025-09-16 21:01:31.450834
u000459,c008991,1.0,2025-10-17 17:59:55.347142
u000459,c008471,1.0,2025-11-04 18:28:57.898009
u000460,c007225,1.0,2024-11-17 04:22:30.471279
u000460,c007351,1.0,2024-12-16 02:23:56.842105
u000460,c007203,1.0,2024-12-23 16:10:35.099460
u000460,c006690,1.0,2024-12-26 02:00:14.035696
u000460,c009208,1.0,2025-02-13 06:34:27.685669
u000460,c007463,1.0,2025-03-05 20:10:27.781002
u000460,c009084,1.0,2025-04-22 23:41:24.667359
u000460,c008594,1.0,2025-04-27 01:26:20.862152
u000460,c007454,1.0,2025-05-26 15:58:09.134094
u000460,c007367,1.0,2025-06-14 21:56:13.740413
u000460,c008509,1.0,2025-07-18 16:36:55.401604
u000461,c007068,1.0,2024-11-07 19:49:34.272218
u000461,c006813,1.0,2024-11-24 18:16:54.351190
u000461,c006260,1.0,2025-01-16 12:36:49.959068
u000461,c006111,1.0,2025-05-06 16:40:10.861353
u000461,c007883,1.0,2025-05-29 17:42:58.780991
u000461,c008808,1.0,2025-06-25 10:47:05.003878
u000461,c008948,1.0,2025-06-27 06:56:34.961013
u000461,c009004,1.0,2025-09-22 00:12:02.355067
u000462,c008959,1.0,2024-11-19 20:40:58.775249
u000462,c009238,1.0,2025-01-21 08:04:13.514153
u000462,c009222,1.0,2025-02-11 19:08:38.174637
u000462,c009364,1.0,2025-03-22 05:04:37.991401
u000462,c008978,1.0,2025-09-11 12:15:51.213171
u000462,c007969,1.0,2025-10-20 17:32:39.931951
u000463,c009539,1.0,2024-11-20 18:06:12.223328
u000463,c009568,1.0,2024-11-22 04:48:06.589556
u000463,c008474,1.0,2024-12-05 02:19:38.382119
u000463,c009393,1.0,2024-12-30 01:40:46.209744
u000463,c008827,1.0,2025-02-04 17:53:04.072203
u000463,c008740,1.0,2025-04-11 19:57:25.531232
u000463,c009106,1.0,2025-06-20 08:04:19.525613
u000463,c008787,1.0,2025-06-25 01:06:09.198142
u000463,c009466,1.0,2025-07-24 06:20:35.377408
u000463,c009440,1.0,2025-08-24 18:23:30.861202
u000463,c009413,1.0,2025-10-13 04:59:47.677749
u000463,c009284,1.0,2025-10-27 14:47:04.896326
u000464,c008566,1.0,2024-12-20 08:05:14.414333
u000464,c009427,1.0,2024-12-30 17:38:44.438506
u000464,c007172,1.0,2025-02-03 07:29:49.511018
u000464,c008963,1.0,2025-02-13 11:44:47.418342
u000464,c008755,1.0,2025-02-16 05:19:44.274893
u000464,c009073,1.0,2025-03-14 14:53:24.266185
u000464,c009515,1.0,2025-06-08 06:49:29.092589
u000464,c006276,1.0,2025-06-10 06:52:40.904730
u000464,c008789,1.0,2025-06-22 22:16:59.964575
u000464,c008996,1.0,2025-07-29 11:48:16.199372
u000464,c009230,1.0,2025-08-20 17:01:57.845058
u000464,c008600,1.0,2025-08-22 08:19:24.304210
u000464,c008792,1.0,2025-09-04 18:45:08.182667
u000464,c009278,1.0,2025-10-21 04:22:09.639615
u000465,c009184,1.0,2025-01-01 16:48:04.906771
u000465,c008170,1.0,2025-05-09 18:08:26.333880
u000465,c008286,1.0,2025-09-08 20:07:13.176839
u000465,c008026,1.0,2025-10-13 20:40:10.249749
u000466,c007302,1.0,2025-02-15 12:38:15.313147
u000466,c007214,1.0,2025-03-04 22:07:31.275425
u000466,c008059,1.0,2025-04-28 17:59:10.443780
u000466,c007966,1.0,2025-06-04 00:30:12.130874
u000466,c007210,1.0,2025-08-04 19:51:42.091562
u000466,c007350,1.0,2025-11-04 00:21:55.609784
u000467,c008996,1.0,2024-11-27 07:49:25.538094
u000467,c008440,1.0,2024-12-31 11:53:06.432072
u000467,c008651,1.0,2025-01-19 09:27:06.906208
u000467,c008578,1.0,2025-03-21 17:36:39.837048
u000467,c008912,1.0,2025-05-04 07:04:49.354955
u000467,c008741,1.0,2025-06-07 21:00:45.278641
u000467,c008483,1.0,2025-06-18 21:16:21.588975
u000467,c008842,1.0,2025-07-31 23:38:12.505598
u000467,c008709,1.0,2025-08-14 04:33:52.052433
u000467,c008273,1.0,2025-08-22 21:31:27.443638
u000468,c006410,1.0,2025-01-10 10:19:34.763734
u000468,c006593,1.0,2025-01-30 12:42:01.424991
u000468,c006418,1.0,2025-02-10 00:24:15.123922
u000468,c008661,1.0,2025-03-28 16:59:07.467563
u000468,c006120,1.0,2025-04-01 18:21:13.503345
u000468,c006135,1.0,2025-04-11 03:28:36.556484
u000468,c006468,1.0,2025-04-11 03:59:30.478174
u000468,c007138,1.0,2025-04-19 18:51:46.412608
u000468,c006072,1.0,2025-04-21 05:03:33.668123
u000468,c006778,1.0,2025-06-05 14:59:02.576643
u000468,c006064,1.0,2025-06-08 10:49:30.231537
u000468,c006281,1.0,2025-06-15 19:22:53.447860
u000468,c008764,1.0,2025-07-16 12:19:30.669402
u000468,c006041,1.0,2025-08-10 09:55:14.461548
u000468,c006046,1.0,2025-11-02 01:35:24.898266
u000469,c009294,1.0,2024-12-11 23:31:25.836580
u000469,c009502,1.0,2024-12-16 05:43:41.598642
u000469,c009205,1.0,2025-04-26 18:31:42.243476
u000469,c009233,1.0,2025-07-27 22:28:12.796015
u000469,c008619,1.0,2025-08-18 02:12:08.643099
u000469,c008486,1.0,2025-10-23 19:15:19.223571
u000469,c008627,1.0,2025-10-28 22:55:11.875743
u000469,c008685,1.0,2025-11-03 02:07:22.963023
u000470,c008763,1.0,2024-12-24 14:59:37.698373
u000470,c009335,1.0,2025-02-17 16:58:21.489507
u000470,c006130,1.0,2025-03-14 23:33:19.827863
u000470,c008568,1.0,2025-03-16 23:50:10.849030
u000470,c006328,1.0,2025-03-29 06:21:12.305185
u000470,c008881,1.0,2025-04-11 22:08:13.861675
u000470,c008837,1.0,2025-05-03 07:08:21.744492
u000470,c009035,1.0,2025-05-05 14:14:35.979289
u000470,c008601,1.0,2025-05-21 08:59:36.854279
u000470,c008921,1.0,2025-06-23 01:05:00.448865
u000470,c008999,1.0,2025-07-16 20:16:29.690439
u000470,c009002,1.0,2025-07-30 20:44:28.674841
u000470,c009293,1.0,2025-08-11 14:54:33.982107
u000470,c009413,1.0,2025-09-05 02:29:06.288779
u000470,c008531,1.0,2025-09-17 15:43:42.345020
u000471,c007115,1.0,2024-12-16 20:20:43.664623
u000471,c006084,1.0,2024-12-19 07:49:36.043052
u000471,c007116,1.0,2024-12-22 05:55:19.598316
u000471,c006215,1.0,2025-01-21 22:10:38.362871
u000471,c007327,1.0,2025-02-23 19:27:55.139811
u000471,c006343,1.0,2025-03-12 20:58:26.130573
u000471,c006222,1.0,2025-05-13 16:16:00.399492
u000471,c006336,1.0,2025-05-31 04:36:04.192769
u000471,c006127,1.0,2025-06-21 05:08:24.852141
u000471,c006725,1.0,2025-06-27 19:12:50.049474
u000471,c006799,1.0,2025-07-03 13:58:05.021946
u000471,c006287,1.0,2025-08-25 12:46:51.472351
u000471,c008763,1.0,2025-10-12 13:37:37.132436
u000472,c006160,1.0,2024-11-15 04:37:23.671470
u000472,c006770,1.0,2024-11-19 09:53:58.561226
u000472,c009212,1.0,2025-01-01 18:56:29.011677
u000472,c009186,1.0,2025-01-20 23:33:39.818576
u000472,c009214,1.0,2025-04-07 07:17:52.350631
u000472,c006013,1.0,2025-04-17 00:07:26.762665
u000472,c006683,1.0,2025-09-04 22:45:34.113778
u000472,c006918,1.0,2025-09-26 13:50:51.176697
u000473,c007194,1.0,2024-12-20 02:43:57.379260
u000473,c008684,1.0,2024-12-23 23:55:02.290637
u000473,c008519,1.0,2025-04-27 10:52:06.213125
u000473,c008887,1.0,2025-09-13 02:14:34.467746
u000474,c008490,1.0,2025-01-05 17:25:53.288161
u000474,c008539,1.0,2025-01-12 19:57:23.823147
u000474,c008685,1.0,2025-06-12 09:59:47.188542
u000475,c007664,1.0,2025-01-12 16:56:05.803163
u000475,c007966,1.0,2025-03-16 05:44:47.482133
u000475,c007246,1.0,2025-10-29 23:44:44.345691
u000476,c006728,1.0,2025-03-15 00:36:20.485217
u000476,c008900,1.0,2025-05-06 00:24:42.188309
u000476,c008607,1.0,2025-05-21 16:12:54.299444
u000476,c006640,1.0,2025-07-30 03:03:26.484267
u000476,c008521,1.0,2025-09-28 10:16:36.981035
u000476,c006023,1.0,2025-10-02 17:36:54.609620
u000477,c008764,1.0,2024-12-17 03:49:15.874122
u000477,c009004,1.0,2025-01-21 07:56:20.441470
u000477,c008594,1.0,2025-02-01 00:01:19.205030
u000477,c008546,1.0,2025-05-27 03:25:18.719877
u000477,c008808,1.0,2025-07-03 03:57:02.189232
u000477,c007224,1.0,2025-07-09 02:48:24.993911
u000477,c007263,1.0,2025-07-10 09:08:43.315250
u000477,c007281,1.0,2025-08-07 05:24:37.197341
u000478,c006030,1.0,2025-01-26 17:15:34.944649
u000478,c006467,1.0,2025-02-24 17:42:00.986821
u000478,c007160,1.0,2025-04-11 17:35:43.806074
u000478,c006125,1.0,2025-04-14 01:38:29.840726
u000478,c006353,1.0,2025-05-19 05:48:01.087256
u000478,c006026,1.0,2025-06-21 03:07:27.349032
u000478,c006339,1.0,2025-06-22 04:14:55.873080
u000478,c006486,1.0,2025-06-25 21:16:33.169225
u000478,c006821,1.0,2025-08-19 04:28:53.969792
u000478,c006461,1.0,2025-09-28 18:47:13.032912
u000478,c008508,1.0,2025-10-18 21:01:35.982789
u000478,c006603,1.0,2025-10-29 10:25:04.541494
u000479,c008951,1.0,2025-05-17 01:24:33.767948
u000479,c008023,1.0,2025-06-02 02:58:39.778182
u000479,c009503,1.0,2025-07-03 22:05:49.337225
u000479,c008153,1.0,2025-08-13 22:36:13.945889
u000479,c008378,1.0,2025-11-06 18:05:24.160865
u000480,c007450,1.0,2024-11-21 22:39:34.293616
u000480,c007585,1.0,2024-12-01 03:00:13.181813
u000480,c007772,1.0,2024-12-12 02:15:38.275355
u000480,c007206,1.0,2024-12-18 03:11:37.171734
u000480,c009569,1.0,2024-12-19 03:04:58.634337
u000480,c007281,1.0,2025-02-07 22:11:26.840940
u000480,c007573,1.0,2025-02-09 21:26:54.630271
u000480,c007657,1.0,2025-03-03 05:45:38.330792
u000480,c007457,1.0,2025-03-25 14:55:27.632003
u000480,c009494,1.0,2025-04-20 12:16:07.727558
u000480,c008868,1.0,2025-04-22 09:58:50.014929
u000480,c007316,1.0,2025-05-03 08:59:49.931784
u000480,c007722,1.0,2025-05-12 00:07:48.850185
u000480,c008691,1.0,2025-07-20 19:57:05.785253
u000480,c007312,1.0,2025-09-19 05:18:39.835730
u000481,c009385,1.0,2024-11-16 20:19:03.866431
u000481,c009097,1.0,2024-11-20 01:54:11.277514
u000481,c009218,1.0,2025-02-02 19:00:47.151408
u000481,c009135,1.0,2025-02-24 20:31:09.500219
u000481,c007092,1.0,2025-03-25 04:13:54.541726
u000481,c008832,1.0,2025-04-03 03:00:40.638012
u000481,c007050,1.0,2025-05-12 11:59:04.968504
u000481,c009210,1.0,2025-06-26 10:43:21.706894
u000481,c009126,1.0,2025-07-10 19:57:17.414850
u000481,c006135,1.0,2025-10-26 21:58:29.254251
u000482,c009325,1.0,2025-02-09 14:52:41.609346
u000482,c009233,1.0,2025-04-20 10:06:25.629559
u000482,c009012,1.0,2025-09-18 08:39:12.451119
u000483,c007449,1.0,2025-01-18 00:02:56.469853
u000483,c006396,1.0,2025-01-31 15:38:05.332035
u000483,c007460,1.0,2025-01-31 16:51:24.124820
u000483,c007664,1.0,2025-02-03 20:08:09.997402
u000483,c009268,1.0,2025-02-14 12:49:23.224348
u000483,c007463,1.0,2025-02-24 01:23:23.159925
u000483,c006335,1.0,2025-03-27 15:00:45.489037
u000483,c007367,1.0,2025-03-31 19:57:54.159824
u000483,c007243,1.0,2025-05-21 17:45:20.369487
u000483,c007225,1.0,2025-08-02 21:29:10.451183
u000483,c007319,1.0,2025-08-27 06:51:40.889928
u000483,c007686,1.0,2025-09-24 09:45:28.987737
u000484,c009038,1.0,2024-11-26 19:40:30.000373
u000484,c008683,1.0,2024-12-25 23:31:41.623115
u000484,c008601,1.0,2025-01-20 07:50:54.484474
u000484,c009029,1.0,2025-03-21 22:19:48.409273
u000484,c009629,1.0,2025-04-06 19:18:41.490700
u000484,c009321,1.0,2025-05-01 18:31:09.099908
u000484,c006620,1.0,2025-05-08 06:49:01.384451
u000484,c008981,1.0,2025-05-20 23:56:46.018422
u000484,c006135,1.0,2025-05-31 13:39:43.482853
u000484,c009327,1.0,2025-06-02 13:32:10.469815
u000484,c009293,1.0,2025-06-07 22:47:36.637292
u000484,c008930,1.0,2025-06-25 10:40:13.133162
u000484,c008509,1.0,2025-08-24 10:35:51.351182
u000485,c006317,1.0,2024-12-11 15:32:07.675747
u000485,c009012,1.0,2025-01-14 13:15:40.838919
u000485,c006059,1.0,2025-02-10 14:46:40.197706
u000485,c008871,1.0,2025-02-27 01:37:02.225753
u000485,c008988,1.0,2025-04-02 08:31:03.927629
u000485,c009443,1.0,2025-04-11 09:35:40.406063
u000485,c009272,1.0,2025-04-13 16:23:07.069870
u000485,c006106,1.0,2025-06-21 00:03:52.096705
u000485,c008982,1.0,2025-07-22 21:43:45.927391
u000485,c009653,1.0,2025-08-17 18:58:42.405581
u000485,c006823,1.0,2025-09-03 09:25:05.571540
u000485,c008478,1.0,2025-09-05 12:31:29.372443
u000486,c009389,1.0,2024-12-13 16:09:26.719433
u000486,c009429,1.0,2024-12-15 12:50:30.537397
u000486,c009210,1.0,2025-01-27 12:29:51.720993
u000486,c008717,1.0,2025-02-10 08:59:27.333069
u000486,c008790,1.0,2025-05-23 11:31:03.522132
u000486,c008681,1.0,2025-06-12 18:03:10.945635
u000486,c008471,1.0,2025-06-15 23:42:45.098399
u000486,c009570,1.0,2025-08-02 11:29:26.312336
u000486,c008787,1.0,2025-08-20 13:48:18.099756
u000487,c006464,1.0,2024-11-29 00:41:58.801509
u000487,c007998,1.0,2024-12-20 02:19:12.920505
u000487,c007375,1.0,2025-01-02 09:05:16.895359
u000487,c008800,1.0,2025-02-16 16:39:28.159973
u000487,c007360,1.0,2025-03-05 17:09:16.710212
u000487,c007883,1.0,2025-08-21 06:48:18.746052
u000487,c007095,1.0,2025-10-11 08:04:40.307898
u000487,c007194,1.0,2025-10-26 02:29:42.905618
u000488,c008780,1.0,2024-12-29 04:49:04.817081
u000488,c006037,1.0,2025-04-09 23:07:38.149412
u000488,c008738,1.0,2025-07-08 20:15:25.614530
u000488,c009231,1.0,2025-08-03 16:01:29.717414
u000489,c008617,1.0,2024-11-11 00:44:43.538313
u000489,c009512,1.0,2024-11-26 03:22:27.393412
u000489,c009475,1.0,2025-01-18 17:01:58.320693
u000489,c008896,1.0,2025-01-27 04:20:08.584835
u000489,c008643,1.0,2025-02-23 22:18:46.000020
u000489,c008543,1.0,2025-03-12 04:43:24.505704
u000489,c008475,1.0,2025-03-31 04:25:08.692349
u000489,c009413,1.0,2025-04-10 04:48:59.300785
u000489,c008860,1.0,2025-06-20 09:43:39.105713
u000489,c008463,1.0,2025-06-21 20:12:24.480908
u000489,c009321,1.0,2025-07-03 22:15:36.046729
u000489,c008710,1.0,2025-10-08 15:46:10.603409
u000489,c008494,1.0,2025-10-26 13:55:32.583953
u000490,c006019,1.0,2024-11-23 23:30:49.193613
u000490,c008830,1.0,2025-05-27 13:08:26.947601
u000490,c008823,1.0,2025-06-19 04:04:51.542976
u000490,c008911,1.0,2025-08-20 16:38:48.447684
u000490,c009020,1.0,2025-11-04 02:51:24.803613
u000491,c008626,1.0,2024-12-21 01:41:25.401308
u000491,c008572,1.0,2025-02-25 21:25:09.263762
u000491,c008439,1.0,2025-04-06 08:41:20.565589
u000491,c006369,1.0,2025-05-28 13:25:14.380003
u000491,c007888,1.0,2025-06-06 04:18:41.004137
u000491,c008009,1.0,2025-06-16 19:32:33.893264
u000491,c008490,1.0,2025-06-17 12:42:04.466296
u000491,c008785,1.0,2025-06-23 00:25:06.783074
u000491,c008050,1.0,2025-07-24 10:32:38.178242
u000491,c009209,1.0,2025-08-19 07:39:28.327599
u000491,c009233,1.0,2025-09-22 14:25:05.913770
u000491,c008673,1.0,2025-10-10 15:30:40.648287
u000491,c008685,1.0,2025-10-11 05:03:16.374474
u000491,c007402,1.0,2025-10-13 00:29:41.207631
u000492,c007375,1.0,2024-11-08 07:41:22.035801
u000492,c007654,1.0,2024-12-17 06:26:32.864338
u000492,c008769,1.0,2025-01-25 20:28:52.560759
u000492,c008680,1.0,2025-03-02 00:51:09.309842
u000492,c007379,1.0,2025-03-04 22:10:00.713716
u000492,c007423,1.0,2025-03-30 07:37:46.346869
u000492,c009164,1.0,2025-07-16 02:33:16.995296
u000493,c008465,1.0,2024-11-13 14:11:08.242708
u000493,c008741,1.0,2025-03-22 08:02:18.289326
u000493,c008006,1.0,2025-04-09 15:46:33.193342
u000493,c009156,1.0,2025-04-14 09:22:24.582681
u000493,c008547,1.0,2025-05-12 05:30:55.545472
u000493,c008624,1.0,2025-05-24 07:11:51.833022
u000493,c009643,1.0,2025-06-13 06:04:03.767425
u000493,c009168,1.0,2025-06-19 14:42:13.764370
u000493,c009474,1.0,2025-06-24 18:25:28.129144
u000493,c009489,1.0,2025-06-26 08:22:54.140134
u000493,c006135,1.0,2025-08-10 12:50:08.630602
u000493,c006158,1.0,2025-08-28 18:01:48.263246
u000493,c008332,1.0,2025-09-07 01:59:27.958489
u000493,c008533,1.0,2025-10-03 05:21:22.609326
u000493,c008956,1.0,2025-10-17 23:43:07.228581
u000494,c009497,1.0,2024-11-10 17:16:00.230835
u000494,c006429,1.0,2024-12-31 08:48:27.814238
u000494,c009325,1.0,2025-01-04 14:46:57.243028
u000494,c008544,1.0,2025-02-01 01:16:45.542469
u000494,c006340,1.0,2025-04-01 19:59:23.163236
u000494,c008764,1.0,2025-04-14 07:53:57.124197
u000494,c009342,1.0,2025-05-30 14:48:41.360795
u000494,c008696,1.0,2025-06-11 18:48:50.788776
u000494,c009645,1.0,2025-06-24 05:34:26.541284
u000494,c008554,1.0,2025-07-21 12:38:51.564315
u000494,c008581,1.0,2025-07-28 04:07:07.434405
u000494,c009546,1.0,2025-09-09 06:35:06.851466
u000494,c009234,1.0,2025-09-10 11:40:18.618017
u000494,c008600,1.0,2025-11-01 16:19:40.529247
u000495,c009435,1.0,2024-11-10 03:55:27.339872
u000495,c008012,1.0,2024-11-22 08:05:50.166401
u000495,c009429,1.0,2024-12-11 15:14:46.558815
u000495,c008787,1.0,2025-01-30 06:46:35.335437
u000495,c007883,1.0,2025-02-25 20:27:43.649542
u000495,c006484,1.0,2025-03-11 17:59:41.530449
u000495,c008063,1.0,2025-04-06 08:05:42.630007
u000495,c008696,1.0,2025-04-11 19:40:42.212397
u000495,c009570,1.0,2025-07-05 06:44:37.872468
u000495,c008339,1.0,2025-07-12 05:30:43.526938
u000495,c009644,1.0,2025-08-03 05:38:43.718019
u000495,c007904,1.0,2025-09-09 11:49:06.025241
u000495,c008595,1.0,2025-09-11 17:08:00.085336
u000495,c008603,1.0,2025-10-05 01:08:49.637414
u000496,c006491,1.0,2025-01-13 14:37:17.005829
u000496,c008603,1.0,2025-02-12 23:55:21.630864
u000496,c009570,1.0,2025-03-18 21:22:11.381237
u000496,c009435,1.0,2025-05-03 17:14:47.858345
u000496,c009210,1.0,2025-05-05 10:38:49.739043
u000496,c007379,1.0,2025-06-02 22:52:33.522034
u000496,c007646,1.0,2025-10-06 02:55:09.733898
u000497,c008347,1.0,2025-01-01 23:35:12.013628
u000497,c007855,1.0,2025-01-08 04:11:04.767002
u000497,c009360,1.0,2025-03-28 16:11:08.196583
u000497,c008211,1.0,2025-04-30 16:58:53.761219
u000497,c008051,1.0,2025-06-02 21:30:52.621440
u000497,c008395,1.0,2025-07-18 20:35:03.162184
u000497,c009341,1.0,2025-08-09 05:21:57.714241
u000497,c008726,1.0,2025-09-26 12:18:57.297802
u000497,c007978,1.0,2025-09-28 15:50:52.252828
u000497,c007979,1.0,2025-10-01 07:52:28.135140
u000497,c008376,1.0,2025-10-08 07:29:02.479695
u000497,c007841,1.0,2025-11-03 13:23:02.971693
u000498,c008572,1.0,2024-12-01 01:06:46.734346
u000498,c009300,1.0,2024-12-14 06:09:35.027882
u000498,c009289,1.0,2025-03-07 19:03:00.470177
u000498,c008833,1.0,2025-05-31 03:44:33.033066
u000498,c009276,1.0,2025-06-24 02:47:51.720698
u000498,c008480,1.0,2025-09-21 16:43:36.600123
u000498,c008994,1.0,2025-11-06 18:17:08.385087
u000499,c008998,1.0,2025-03-05 08:08:22.919227
u000499,c008546,1.0,2025-04-01 02:47:03.613947
u000499,c009164,1.0,2025-05-13 10:49:06.283031
u000500,c008889,1.0,2024-11-15 16:16:01.012257
u000500,c007044,1.0,2025-01-07 21:59:54.774938
u000500,c008953,1.0,2025-01-20 19:02:13.747183
